state,sex,year,name,number,month_name,season_name
WA,F,1991,Summer,15,no,yes
WA,F,1992,Autumn,37,no,yes
WA,F,1992,Summer,17,no,yes
WA,F,1993,Autumn,44,no,yes
WA,F,1993,Summer,36,no,yes
WA,F,1994,Autumn,67,no,yes
WA,F,1994,Summer,26,no,yes
WA,F,1994,Winter,5,no,yes
WA,F,1995,Autumn,44,no,yes
WA,F,1995,Summer,36,no,yes
WA,F,1996,Autumn,62,no,yes
WA,F,1996,Summer,53,no,yes
WA,F,1996,Winter,7,no,yes
WA,F,1997,Autumn,69,no,yes
WA,F,1997,Summer,35,no,yes
WA,F,1997,Winter,7,no,yes
WA,F,1998,Autumn,73,no,yes
WA,F,1998,Summer,27,no,yes
WA,F,1998,Winter,7,no,yes
WA,F,1999,Autumn,84,no,yes
WA,F,1999,Summer,44,no,yes
WA,F,2000,Autumn,69,no,yes
WA,F,2000,Summer,44,no,yes
WA,F,2000,Winter,7,no,yes
WA,F,2001,Autumn,85,no,yes
WA,F,2001,Summer,40,no,yes
WA,F,2001,Winter,9,no,yes
WA,F,2002,Autumn,61,no,yes
WA,F,2002,Summer,30,no,yes
WA,F,2002,Winter,8,no,yes
WA,F,2003,Autumn,61,no,yes
WA,F,2003,Summer,32,no,yes
WA,F,2004,Autumn,59,no,yes
WA,F,2004,Summer,37,no,yes
WA,F,2005,Autumn,62,no,yes
WA,F,2005,Summer,37,no,yes
WA,F,2006,Autumn,56,no,yes
WA,F,2006,Summer,46,no,yes
WA,F,2006,Winter,8,no,yes
WA,F,2007,Autumn,77,no,yes
WA,F,2007,Summer,48,no,yes
WA,F,2008,Autumn,74,no,yes
WA,F,2008,Summer,38,no,yes
WA,F,2008,Winter,10,no,yes
WA,F,2009,Autumn,79,no,yes
WA,F,2009,Summer,41,no,yes
WA,F,2009,Winter,10,no,yes
WA,F,2010,Autumn,63,no,yes
WA,F,2010,Summer,37,no,yes
WA,F,2010,Winter,8,no,yes
WA,F,2011,Autumn,67,no,yes
WA,F,2011,Summer,35,no,yes
WA,F,2011,Winter,12,no,yes
WA,F,2012,Autumn,73,no,yes
WA,F,2012,Summer,41,no,yes
WA,F,2012,Winter,6,no,yes
WA,F,2013,Autumn,87,no,yes
WA,F,2013,Summer,26,no,yes
WA,F,2013,Winter,9,no,yes
WA,F,2014,Autumn,66,no,yes
WA,F,2014,Summer,33,no,yes
WA,F,2014,Winter,9,no,yes
WA,F,2015,Autumn,81,no,yes
WA,F,2015,Summer,31,no,yes
WA,F,2015,Winter,23,no,yes
WA,F,2016,Autumn,82,no,yes
WA,F,2016,Summer,36,no,yes
WA,F,2016,Winter,19,no,yes
WA,F,2017,Autumn,63,no,yes
WA,F,2017,Summer,29,no,yes
WA,F,2017,Winter,24,no,yes
WA,F,2018,Autumn,56,no,yes
WA,F,2018,Summer,23,no,yes
WA,F,2018,Winter,17,no,yes
WA,F,2019,Autumn,53,no,yes
WA,F,2019,Winter,28,no,yes
WA,F,2019,Summer,20,no,yes
WI,F,1973,Autumn,5,no,yes
WI,F,1974,Autumn,7,no,yes
WI,F,1975,Autumn,14,no,yes
WI,F,1975,Summer,8,no,yes
WI,F,1975,Spring,5,no,yes
WI,F,1976,Autumn,14,no,yes
WI,F,1976,Spring,9,no,yes
WI,F,1976,Summer,7,no,yes
WI,F,1977,Summer,26,no,yes
WI,F,1977,Autumn,22,no,yes
WI,F,1977,Spring,5,no,yes
WI,F,1978,Autumn,24,no,yes
WI,F,1978,Summer,14,no,yes
WI,F,1978,Spring,10,no,yes
WI,F,1979,Autumn,24,no,yes
WI,F,1979,Summer,23,no,yes
WI,F,1979,Spring,10,no,yes
WI,F,1980,Summer,19,no,yes
WI,F,1980,Autumn,18,no,yes
WI,F,1980,Spring,6,no,yes
WI,F,1981,Autumn,17,no,yes
WI,F,1981,Summer,15,no,yes
WI,F,1981,Spring,6,no,yes
WI,F,1982,Autumn,32,no,yes
WI,F,1982,Summer,9,no,yes
WI,F,1983,Autumn,27,no,yes
WI,F,1983,Summer,6,no,yes
WI,F,1984,Autumn,29,no,yes
WI,F,1984,Summer,9,no,yes
WI,F,1985,Autumn,29,no,yes
WI,F,1985,Summer,7,no,yes
WI,F,1986,Autumn,29,no,yes
WI,F,1986,Summer,8,no,yes
WI,F,1987,Autumn,24,no,yes
WI,F,1987,Summer,7,no,yes
WI,F,1988,Autumn,24,no,yes
WI,F,1989,Autumn,25,no,yes
WI,F,1989,Summer,7,no,yes
WI,F,1990,Autumn,25,no,yes
WI,F,1991,Autumn,47,no,yes
WI,F,1992,Autumn,39,no,yes
WI,F,1992,Summer,5,no,yes
WI,F,1993,Autumn,44,no,yes
WI,F,1993,Summer,23,no,yes
WI,F,1994,Autumn,77,no,yes
WI,F,1994,Summer,24,no,yes
WI,F,1995,Autumn,74,no,yes
WI,F,1995,Summer,31,no,yes
WI,F,1995,Winter,5,no,yes
WI,F,1996,Autumn,97,no,yes
WI,F,1996,Summer,26,no,yes
WI,F,1997,Autumn,99,no,yes
WI,F,1997,Summer,30,no,yes
WI,F,1997,Winter,7,no,yes
WI,F,1998,Autumn,114,no,yes
WI,F,1998,Summer,40,no,yes
WI,F,1999,Autumn,122,no,yes
WI,F,1999,Summer,36,no,yes
WI,F,2000,Autumn,132,no,yes
WI,F,2000,Summer,32,no,yes
WI,F,2001,Autumn,132,no,yes
WI,F,2001,Summer,25,no,yes
WI,F,2001,Winter,8,no,yes
WI,F,2002,Autumn,139,no,yes
WI,F,2002,Summer,34,no,yes
WI,F,2002,Winter,8,no,yes
WI,F,2003,Autumn,138,no,yes
WI,F,2003,Summer,38,no,yes
WI,F,2003,Winter,5,no,yes
WI,F,2004,Autumn,133,no,yes
WI,F,2004,Summer,32,no,yes
WI,F,2004,Winter,5,no,yes
WI,F,2005,Autumn,117,no,yes
WI,F,2005,Summer,46,no,yes
WI,F,2006,Autumn,100,no,yes
WI,F,2006,Summer,37,no,yes
WI,F,2007,Autumn,107,no,yes
WI,F,2007,Summer,40,no,yes
WI,F,2008,Autumn,103,no,yes
WI,F,2008,Summer,41,no,yes
WI,F,2008,Winter,5,no,yes
WI,F,2009,Autumn,115,no,yes
WI,F,2009,Summer,41,no,yes
WI,F,2010,Autumn,80,no,yes
WI,F,2010,Summer,32,no,yes
WI,F,2011,Autumn,91,no,yes
WI,F,2011,Summer,21,no,yes
WI,F,2011,Winter,8,no,yes
WI,F,2012,Autumn,96,no,yes
WI,F,2012,Summer,28,no,yes
WI,F,2012,Winter,7,no,yes
WI,F,2013,Autumn,101,no,yes
WI,F,2013,Summer,21,no,yes
WI,F,2013,Winter,7,no,yes
WI,F,2014,Autumn,105,no,yes
WI,F,2014,Summer,22,no,yes
WI,F,2014,Winter,10,no,yes
WI,F,2015,Autumn,102,no,yes
WI,F,2015,Summer,28,no,yes
WI,F,2015,Winter,13,no,yes
WI,F,2016,Autumn,103,no,yes
WI,F,2016,Summer,31,no,yes
WI,F,2016,Winter,14,no,yes
WI,F,2017,Autumn,90,no,yes
WI,F,2017,Summer,15,no,yes
WI,F,2017,Winter,14,no,yes
WI,F,2018,Autumn,85,no,yes
WI,F,2018,Summer,20,no,yes
WI,F,2018,Winter,12,no,yes
WI,F,2019,Autumn,68,no,yes
WI,F,2019,Winter,19,no,yes
WI,F,2019,Summer,18,no,yes
WV,F,1971,Autumn,8,no,yes
WV,F,1974,Autumn,5,no,yes
WV,F,1974,Summer,5,no,yes
WV,F,1975,Autumn,14,no,yes
WV,F,1975,Summer,8,no,yes
WV,F,1976,Summer,20,no,yes
WV,F,1976,Autumn,9,no,yes
WV,F,1976,Spring,6,no,yes
WV,F,1977,Summer,26,no,yes
WV,F,1977,Autumn,10,no,yes
WV,F,1978,Summer,28,no,yes
WV,F,1978,Autumn,23,no,yes
WV,F,1979,Summer,31,no,yes
WV,F,1979,Autumn,27,no,yes
WV,F,1980,Autumn,23,no,yes
WV,F,1980,Summer,23,no,yes
WV,F,1981,Autumn,23,no,yes
WV,F,1981,Summer,15,no,yes
WV,F,1982,Summer,17,no,yes
WV,F,1982,Autumn,9,no,yes
WV,F,1983,Autumn,16,no,yes
WV,F,1983,Summer,10,no,yes
WV,F,1984,Autumn,11,no,yes
WV,F,1984,Summer,10,no,yes
WV,F,1985,Autumn,25,no,yes
WV,F,1985,Summer,13,no,yes
WV,F,1986,Autumn,19,no,yes
WV,F,1986,Summer,12,no,yes
WV,F,1987,Summer,23,no,yes
WV,F,1987,Autumn,20,no,yes
WV,F,1988,Autumn,27,no,yes
WV,F,1988,Summer,18,no,yes
WV,F,1989,Autumn,20,no,yes
WV,F,1989,Summer,13,no,yes
WV,F,1990,Autumn,25,no,yes
WV,F,1990,Summer,14,no,yes
WV,F,1991,Autumn,22,no,yes
WV,F,1991,Summer,6,no,yes
WV,F,1992,Autumn,20,no,yes
WV,F,1992,Summer,14,no,yes
WV,F,1993,Autumn,40,no,yes
WV,F,1993,Summer,19,no,yes
WV,F,1994,Autumn,38,no,yes
WV,F,1994,Summer,19,no,yes
WV,F,1995,Autumn,35,no,yes
WV,F,1995,Summer,26,no,yes
WV,F,1996,Autumn,51,no,yes
WV,F,1996,Summer,31,no,yes
WV,F,1997,Autumn,57,no,yes
WV,F,1997,Summer,36,no,yes
WV,F,1998,Autumn,58,no,yes
WV,F,1998,Summer,36,no,yes
WV,F,1999,Autumn,45,no,yes
WV,F,1999,Summer,21,no,yes
WV,F,2000,Autumn,52,no,yes
WV,F,2000,Summer,32,no,yes
WV,F,2001,Autumn,58,no,yes
WV,F,2001,Summer,31,no,yes
WV,F,2002,Autumn,65,no,yes
WV,F,2002,Summer,40,no,yes
WV,F,2003,Autumn,65,no,yes
WV,F,2003,Summer,29,no,yes
WV,F,2004,Autumn,53,no,yes
WV,F,2004,Summer,25,no,yes
WV,F,2005,Autumn,52,no,yes
WV,F,2005,Summer,28,no,yes
WV,F,2006,Autumn,54,no,yes
WV,F,2006,Summer,24,no,yes
WV,F,2007,Autumn,38,no,yes
WV,F,2007,Summer,28,no,yes
WV,F,2008,Autumn,34,no,yes
WV,F,2008,Summer,21,no,yes
WV,F,2009,Autumn,36,no,yes
WV,F,2009,Summer,30,no,yes
WV,F,2010,Autumn,47,no,yes
WV,F,2010,Summer,21,no,yes
WV,F,2011,Autumn,43,no,yes
WV,F,2011,Summer,16,no,yes
WV,F,2012,Autumn,51,no,yes
WV,F,2012,Summer,12,no,yes
WV,F,2013,Autumn,39,no,yes
WV,F,2013,Summer,13,no,yes
WV,F,2014,Autumn,28,no,yes
WV,F,2014,Summer,18,no,yes
WV,F,2014,Winter,5,no,yes
WV,F,2015,Autumn,28,no,yes
WV,F,2015,Summer,14,no,yes
WV,F,2016,Autumn,29,no,yes
WV,F,2016,Summer,7,no,yes
WV,F,2016,Winter,5,no,yes
WV,F,2017,Autumn,19,no,yes
WV,F,2017,Summer,13,no,yes
WV,F,2017,Winter,6,no,yes
WV,F,2018,Autumn,17,no,yes
WV,F,2018,Summer,8,no,yes
WV,F,2019,Autumn,20,no,yes
WV,F,2019,Summer,7,no,yes
WV,F,2019,Winter,7,no,yes
WY,F,1977,Summer,11,no,yes
WY,F,1978,Autumn,10,no,yes
WY,F,1978,Summer,5,no,yes
WY,F,1979,Autumn,12,no,yes
WY,F,1979,Summer,6,no,yes
WY,F,1980,Autumn,12,no,yes
WY,F,1980,Summer,6,no,yes
WY,F,1981,Autumn,8,no,yes
WY,F,1981,Summer,7,no,yes
WY,F,1982,Autumn,10,no,yes
WY,F,1983,Autumn,10,no,yes
WY,F,1983,Summer,6,no,yes
WY,F,1984,Autumn,9,no,yes
WY,F,1985,Autumn,6,no,yes
WY,F,1986,Autumn,5,no,yes
WY,F,1989,Autumn,9,no,yes
WY,F,1991,Summer,10,no,yes
WY,F,1991,Autumn,6,no,yes
WY,F,1992,Autumn,6,no,yes
WY,F,1993,Autumn,8,no,yes
WY,F,1994,Autumn,5,no,yes
WY,F,1995,Autumn,7,no,yes
WY,F,1997,Autumn,8,no,yes
WY,F,1998,Autumn,11,no,yes
WY,F,1999,Summer,5,no,yes
WY,F,2000,Autumn,11,no,yes
WY,F,2002,Autumn,9,no,yes
WY,F,2003,Autumn,10,no,yes
WY,F,2004,Autumn,6,no,yes
WY,F,2005,Autumn,12,no,yes
WY,F,2005,Summer,8,no,yes
WY,F,2006,Autumn,6,no,yes
WY,F,2007,Autumn,9,no,yes
WY,F,2008,Autumn,6,no,yes
WY,F,2009,Autumn,12,no,yes
WY,F,2009,Summer,6,no,yes
WY,F,2011,Autumn,9,no,yes
WY,F,2012,Autumn,10,no,yes
WY,F,2013,Autumn,6,no,yes
WY,F,2015,Autumn,8,no,yes
WY,F,2015,Summer,5,no,yes
WY,F,2016,Autumn,7,no,yes
WY,F,2017,Winter,5,no,yes
WY,F,2018,Autumn,5,no,yes
