state,sex,year,name,number,month_name,season_name
AK,F,1927,June,6,yes,no
AK,F,1937,June,5,yes,no
AK,F,1945,June,6,yes,no
AK,F,1947,June,5,yes,no
AK,F,1948,June,5,yes,no
AK,F,1950,June,5,yes,no
AK,F,1952,April,7,yes,no
AK,F,1953,June,5,yes,no
AK,F,1954,June,6,yes,no
AK,F,1955,April,6,yes,no
AK,F,1955,June,5,yes,no
AK,F,1956,June,7,yes,no
AK,F,1957,April,5,yes,no
AK,F,1958,June,8,yes,no
AK,F,1959,April,5,yes,no
AK,F,1960,April,5,yes,no
AK,F,1961,April,6,yes,no
AK,F,1963,June,6,yes,no
AK,F,1963,April,5,yes,no
AK,F,1964,April,7,yes,no
AK,F,1964,June,6,yes,no
AK,F,1966,April,6,yes,no
AK,F,1966,June,5,yes,no
AK,F,1967,April,12,yes,no
AK,F,1968,April,13,yes,no
AK,F,1969,April,11,yes,no
AK,F,1970,April,12,yes,no
AK,F,1970,June,6,yes,no
AK,F,1971,April,13,yes,no
AK,F,1972,April,16,yes,no
AK,F,1973,April,16,yes,no
AK,F,1974,April,13,yes,no
AK,F,1975,April,29,yes,no
AK,F,1976,April,16,yes,no
AK,F,1977,April,12,yes,no
AK,F,1978,April,22,yes,no
AK,F,1979,April,21,yes,no
AK,F,1980,April,21,yes,no
AK,F,1981,April,19,yes,no
AK,F,1982,April,15,yes,no
AK,F,1983,April,24,yes,no
AK,F,1984,April,24,yes,no
AK,F,1985,April,22,yes,no
AK,F,1986,April,10,yes,no
AK,F,1987,April,13,yes,no
AK,F,1988,April,9,yes,no
AK,F,1989,April,11,yes,no
AK,F,1990,April,17,yes,no
AK,F,1991,April,9,yes,no
AK,F,1992,April,11,yes,no
AK,F,1993,April,8,yes,no
AK,F,1995,April,6,yes,no
AK,F,1997,April,7,yes,no
AK,F,1999,April,8,yes,no
AK,F,2013,June,6,yes,no
AK,F,2013,April,5,yes,no
AK,F,2014,June,5,yes,no
AK,F,2015,June,5,yes,no
AK,F,2016,June,6,yes,no
AK,F,2017,June,5,yes,no
AK,F,2019,June,5,yes,no
AL,F,1910,May,13,yes,no
AL,F,1911,May,13,yes,no
AL,F,1912,May,15,yes,no
AL,F,1913,May,18,yes,no
AL,F,1913,June,6,yes,no
AL,F,1914,May,14,yes,no
AL,F,1914,June,7,yes,no
AL,F,1915,May,15,yes,no
AL,F,1915,June,5,yes,no
AL,F,1916,May,23,yes,no
AL,F,1916,June,9,yes,no
AL,F,1917,May,23,yes,no
AL,F,1917,June,15,yes,no
AL,F,1918,May,30,yes,no
AL,F,1918,June,16,yes,no
AL,F,1919,June,24,yes,no
AL,F,1919,May,17,yes,no
AL,F,1920,June,26,yes,no
AL,F,1920,May,19,yes,no
AL,F,1921,May,32,yes,no
AL,F,1921,June,22,yes,no
AL,F,1922,June,22,yes,no
AL,F,1922,May,21,yes,no
AL,F,1923,June,34,yes,no
AL,F,1923,May,32,yes,no
AL,F,1924,June,35,yes,no
AL,F,1924,May,26,yes,no
AL,F,1925,June,35,yes,no
AL,F,1925,May,18,yes,no
AL,F,1926,June,37,yes,no
AL,F,1926,May,27,yes,no
AL,F,1927,June,44,yes,no
AL,F,1927,May,17,yes,no
AL,F,1928,June,28,yes,no
AL,F,1928,May,13,yes,no
AL,F,1929,June,42,yes,no
AL,F,1929,May,18,yes,no
AL,F,1930,June,46,yes,no
AL,F,1930,May,8,yes,no
AL,F,1931,June,65,yes,no
AL,F,1931,May,16,yes,no
AL,F,1932,June,69,yes,no
AL,F,1932,May,14,yes,no
AL,F,1933,June,63,yes,no
AL,F,1933,May,15,yes,no
AL,F,1934,June,63,yes,no
AL,F,1934,May,8,yes,no
AL,F,1935,June,61,yes,no
AL,F,1935,May,14,yes,no
AL,F,1936,June,59,yes,no
AL,F,1936,May,11,yes,no
AL,F,1937,June,60,yes,no
AL,F,1937,May,9,yes,no
AL,F,1938,June,77,yes,no
AL,F,1938,May,15,yes,no
AL,F,1939,June,65,yes,no
AL,F,1939,May,9,yes,no
AL,F,1940,June,49,yes,no
AL,F,1940,May,6,yes,no
AL,F,1941,June,44,yes,no
AL,F,1941,May,12,yes,no
AL,F,1942,June,62,yes,no
AL,F,1942,May,10,yes,no
AL,F,1943,June,36,yes,no
AL,F,1943,May,12,yes,no
AL,F,1944,June,38,yes,no
AL,F,1944,May,11,yes,no
AL,F,1945,June,30,yes,no
AL,F,1945,May,8,yes,no
AL,F,1946,June,53,yes,no
AL,F,1946,May,7,yes,no
AL,F,1947,June,59,yes,no
AL,F,1947,April,6,yes,no
AL,F,1947,May,6,yes,no
AL,F,1948,June,40,yes,no
AL,F,1948,May,9,yes,no
AL,F,1949,June,60,yes,no
AL,F,1949,April,5,yes,no
AL,F,1950,June,49,yes,no
AL,F,1951,June,52,yes,no
AL,F,1952,June,46,yes,no
AL,F,1953,June,40,yes,no
AL,F,1953,April,7,yes,no
AL,F,1953,May,7,yes,no
AL,F,1954,June,35,yes,no
AL,F,1954,April,8,yes,no
AL,F,1954,May,8,yes,no
AL,F,1955,June,40,yes,no
AL,F,1955,April,8,yes,no
AL,F,1956,June,36,yes,no
AL,F,1956,April,6,yes,no
AL,F,1957,June,28,yes,no
AL,F,1957,May,8,yes,no
AL,F,1957,April,7,yes,no
AL,F,1958,June,16,yes,no
AL,F,1958,April,12,yes,no
AL,F,1959,June,25,yes,no
AL,F,1959,April,11,yes,no
AL,F,1959,May,6,yes,no
AL,F,1960,June,22,yes,no
AL,F,1960,April,19,yes,no
AL,F,1961,April,15,yes,no
AL,F,1961,June,14,yes,no
AL,F,1962,June,25,yes,no
AL,F,1962,April,18,yes,no
AL,F,1962,May,6,yes,no
AL,F,1963,April,25,yes,no
AL,F,1963,June,6,yes,no
AL,F,1964,April,47,yes,no
AL,F,1964,June,18,yes,no
AL,F,1965,April,40,yes,no
AL,F,1965,June,11,yes,no
AL,F,1966,April,60,yes,no
AL,F,1966,June,14,yes,no
AL,F,1967,April,82,yes,no
AL,F,1967,June,14,yes,no
AL,F,1968,April,73,yes,no
AL,F,1968,June,6,yes,no
AL,F,1969,April,67,yes,no
AL,F,1969,June,7,yes,no
AL,F,1970,April,94,yes,no
AL,F,1971,April,140,yes,no
AL,F,1971,June,5,yes,no
AL,F,1972,April,204,yes,no
AL,F,1973,April,231,yes,no
AL,F,1974,April,261,yes,no
AL,F,1975,April,263,yes,no
AL,F,1976,April,225,yes,no
AL,F,1977,April,290,yes,no
AL,F,1978,April,374,yes,no
AL,F,1978,January,7,yes,no
AL,F,1978,June,7,yes,no
AL,F,1979,April,461,yes,no
AL,F,1979,June,5,yes,no
AL,F,1980,April,466,yes,no
AL,F,1981,April,389,yes,no
AL,F,1982,April,339,yes,no
AL,F,1983,April,288,yes,no
AL,F,1984,April,269,yes,no
AL,F,1985,April,222,yes,no
AL,F,1986,April,175,yes,no
AL,F,1987,April,169,yes,no
AL,F,1988,April,145,yes,no
AL,F,1989,April,127,yes,no
AL,F,1990,April,116,yes,no
AL,F,1991,April,110,yes,no
AL,F,1992,April,91,yes,no
AL,F,1993,April,57,yes,no
AL,F,1994,April,50,yes,no
AL,F,1995,April,40,yes,no
AL,F,1996,April,32,yes,no
AL,F,1997,April,31,yes,no
AL,F,1998,April,36,yes,no
AL,F,1999,April,15,yes,no
AL,F,2000,April,17,yes,no
AL,F,2000,August,7,yes,no
AL,F,2001,April,22,yes,no
AL,F,2002,April,18,yes,no
AL,F,2003,April,16,yes,no
AL,F,2004,April,15,yes,no
AL,F,2004,August,6,yes,no
AL,F,2005,April,15,yes,no
AL,F,2006,April,13,yes,no
AL,F,2007,April,5,yes,no
AL,F,2008,April,13,yes,no
AL,F,2008,August,5,yes,no
AL,F,2009,April,11,yes,no
AL,F,2009,August,6,yes,no
AL,F,2010,April,5,yes,no
AL,F,2010,August,5,yes,no
AL,F,2011,April,5,yes,no
AL,F,2012,April,7,yes,no
AL,F,2012,August,5,yes,no
AL,F,2012,June,5,yes,no
AL,F,2013,June,8,yes,no
AL,F,2014,June,12,yes,no
AL,F,2014,August,7,yes,no
AL,F,2014,April,6,yes,no
AL,F,2015,April,9,yes,no
AL,F,2015,August,8,yes,no
AL,F,2015,June,7,yes,no
AL,F,2016,June,9,yes,no
AL,F,2016,April,5,yes,no
AL,F,2016,August,5,yes,no
AL,F,2017,June,11,yes,no
AL,F,2017,August,7,yes,no
AL,F,2017,April,5,yes,no
AL,F,2018,June,10,yes,no
AL,F,2018,August,9,yes,no
AL,F,2019,June,11,yes,no
AL,F,2019,August,6,yes,no
AR,F,1910,May,17,yes,no
AR,F,1910,June,6,yes,no
AR,F,1911,May,7,yes,no
AR,F,1912,May,15,yes,no
AR,F,1912,June,7,yes,no
AR,F,1913,May,10,yes,no
AR,F,1914,May,19,yes,no
AR,F,1914,June,13,yes,no
AR,F,1915,June,14,yes,no
AR,F,1915,May,14,yes,no
AR,F,1916,June,23,yes,no
AR,F,1916,May,15,yes,no
AR,F,1917,June,26,yes,no
AR,F,1917,May,24,yes,no
AR,F,1918,June,32,yes,no
AR,F,1918,May,23,yes,no
AR,F,1919,May,23,yes,no
AR,F,1919,June,12,yes,no
AR,F,1920,June,35,yes,no
AR,F,1920,May,20,yes,no
AR,F,1921,June,41,yes,no
AR,F,1921,May,19,yes,no
AR,F,1922,June,28,yes,no
AR,F,1922,May,13,yes,no
AR,F,1923,June,22,yes,no
AR,F,1923,May,19,yes,no
AR,F,1924,June,43,yes,no
AR,F,1924,May,21,yes,no
AR,F,1925,June,31,yes,no
AR,F,1925,May,21,yes,no
AR,F,1926,June,41,yes,no
AR,F,1926,May,21,yes,no
AR,F,1927,June,35,yes,no
AR,F,1927,May,22,yes,no
AR,F,1928,June,26,yes,no
AR,F,1928,May,16,yes,no
AR,F,1929,June,36,yes,no
AR,F,1929,May,21,yes,no
AR,F,1930,June,30,yes,no
AR,F,1930,May,14,yes,no
AR,F,1931,June,52,yes,no
AR,F,1931,May,8,yes,no
AR,F,1932,June,47,yes,no
AR,F,1932,May,11,yes,no
AR,F,1933,June,37,yes,no
AR,F,1933,May,10,yes,no
AR,F,1934,June,48,yes,no
AR,F,1934,May,8,yes,no
AR,F,1935,June,42,yes,no
AR,F,1935,May,10,yes,no
AR,F,1936,June,47,yes,no
AR,F,1936,May,6,yes,no
AR,F,1937,June,35,yes,no
AR,F,1937,May,8,yes,no
AR,F,1938,June,31,yes,no
AR,F,1938,May,11,yes,no
AR,F,1939,June,25,yes,no
AR,F,1939,May,9,yes,no
AR,F,1940,June,28,yes,no
AR,F,1940,May,18,yes,no
AR,F,1941,June,37,yes,no
AR,F,1941,May,11,yes,no
AR,F,1942,June,32,yes,no
AR,F,1942,May,14,yes,no
AR,F,1943,June,37,yes,no
AR,F,1943,May,8,yes,no
AR,F,1944,June,28,yes,no
AR,F,1944,May,9,yes,no
AR,F,1945,June,25,yes,no
AR,F,1945,May,10,yes,no
AR,F,1946,June,26,yes,no
AR,F,1947,June,27,yes,no
AR,F,1947,May,8,yes,no
AR,F,1948,June,26,yes,no
AR,F,1948,May,5,yes,no
AR,F,1949,June,17,yes,no
AR,F,1949,May,9,yes,no
AR,F,1950,June,26,yes,no
AR,F,1950,May,8,yes,no
AR,F,1951,June,24,yes,no
AR,F,1951,May,6,yes,no
AR,F,1952,June,16,yes,no
AR,F,1952,May,11,yes,no
AR,F,1953,June,22,yes,no
AR,F,1953,May,7,yes,no
AR,F,1954,June,17,yes,no
AR,F,1954,May,7,yes,no
AR,F,1955,June,19,yes,no
AR,F,1955,May,7,yes,no
AR,F,1956,June,20,yes,no
AR,F,1956,May,6,yes,no
AR,F,1957,June,14,yes,no
AR,F,1957,April,9,yes,no
AR,F,1958,June,20,yes,no
AR,F,1958,April,7,yes,no
AR,F,1959,June,15,yes,no
AR,F,1959,April,9,yes,no
AR,F,1960,June,19,yes,no
AR,F,1960,April,11,yes,no
AR,F,1960,May,7,yes,no
AR,F,1961,June,13,yes,no
AR,F,1961,April,5,yes,no
AR,F,1962,April,8,yes,no
AR,F,1962,June,5,yes,no
AR,F,1963,April,16,yes,no
AR,F,1963,June,8,yes,no
AR,F,1964,April,25,yes,no
AR,F,1964,June,6,yes,no
AR,F,1965,April,21,yes,no
AR,F,1965,June,6,yes,no
AR,F,1966,April,19,yes,no
AR,F,1966,June,8,yes,no
AR,F,1967,April,22,yes,no
AR,F,1968,April,34,yes,no
AR,F,1969,April,33,yes,no
AR,F,1969,June,8,yes,no
AR,F,1970,April,40,yes,no
AR,F,1970,June,6,yes,no
AR,F,1971,April,66,yes,no
AR,F,1972,April,82,yes,no
AR,F,1973,April,101,yes,no
AR,F,1974,April,98,yes,no
AR,F,1975,April,121,yes,no
AR,F,1976,April,121,yes,no
AR,F,1976,January,5,yes,no
AR,F,1977,April,136,yes,no
AR,F,1978,April,165,yes,no
AR,F,1979,April,198,yes,no
AR,F,1980,April,201,yes,no
AR,F,1981,April,183,yes,no
AR,F,1982,April,175,yes,no
AR,F,1983,April,124,yes,no
AR,F,1984,April,128,yes,no
AR,F,1985,April,116,yes,no
AR,F,1986,April,119,yes,no
AR,F,1987,April,88,yes,no
AR,F,1988,April,83,yes,no
AR,F,1989,April,55,yes,no
AR,F,1990,April,70,yes,no
AR,F,1991,April,51,yes,no
AR,F,1992,April,47,yes,no
AR,F,1993,April,39,yes,no
AR,F,1994,April,36,yes,no
AR,F,1995,April,25,yes,no
AR,F,1996,April,19,yes,no
AR,F,1997,April,25,yes,no
AR,F,1998,April,16,yes,no
AR,F,1999,April,19,yes,no
AR,F,2000,April,7,yes,no
AR,F,2001,April,13,yes,no
AR,F,2002,April,11,yes,no
AR,F,2003,April,8,yes,no
AR,F,2004,April,9,yes,no
AR,F,2005,April,11,yes,no
AR,F,2006,April,6,yes,no
AR,F,2007,April,11,yes,no
AR,F,2008,April,6,yes,no
AR,F,2008,June,5,yes,no
AR,F,2009,April,7,yes,no
AR,F,2010,June,9,yes,no
AR,F,2010,April,7,yes,no
AR,F,2011,April,9,yes,no
AR,F,2011,August,5,yes,no
AR,F,2012,April,7,yes,no
AR,F,2012,June,5,yes,no
AR,F,2013,June,11,yes,no
AR,F,2014,June,15,yes,no
AR,F,2014,April,11,yes,no
AR,F,2015,April,10,yes,no
AR,F,2015,June,10,yes,no
AR,F,2016,April,9,yes,no
AR,F,2016,June,9,yes,no
AR,F,2017,June,12,yes,no
AR,F,2018,April,7,yes,no
AR,F,2018,June,6,yes,no
AR,F,2019,June,11,yes,no
AR,F,2019,April,8,yes,no
AZ,F,1915,June,6,yes,no
AZ,F,1916,June,11,yes,no
AZ,F,1917,June,9,yes,no
AZ,F,1918,June,16,yes,no
AZ,F,1918,May,6,yes,no
AZ,F,1919,June,15,yes,no
AZ,F,1920,June,13,yes,no
AZ,F,1920,May,7,yes,no
AZ,F,1921,June,12,yes,no
AZ,F,1921,May,7,yes,no
AZ,F,1922,June,17,yes,no
AZ,F,1923,June,13,yes,no
AZ,F,1924,June,16,yes,no
AZ,F,1925,June,12,yes,no
AZ,F,1925,May,7,yes,no
AZ,F,1926,June,13,yes,no
AZ,F,1926,May,6,yes,no
AZ,F,1927,June,15,yes,no
AZ,F,1928,June,17,yes,no
AZ,F,1928,May,7,yes,no
AZ,F,1929,June,15,yes,no
AZ,F,1930,June,12,yes,no
AZ,F,1931,June,10,yes,no
AZ,F,1932,June,7,yes,no
AZ,F,1933,June,11,yes,no
AZ,F,1934,June,18,yes,no
AZ,F,1935,June,7,yes,no
AZ,F,1935,May,5,yes,no
AZ,F,1936,June,15,yes,no
AZ,F,1937,June,18,yes,no
AZ,F,1938,June,7,yes,no
AZ,F,1939,June,7,yes,no
AZ,F,1940,June,13,yes,no
AZ,F,1941,June,7,yes,no
AZ,F,1942,June,5,yes,no
AZ,F,1943,June,18,yes,no
AZ,F,1944,June,6,yes,no
AZ,F,1945,June,7,yes,no
AZ,F,1946,June,11,yes,no
AZ,F,1946,April,6,yes,no
AZ,F,1947,June,9,yes,no
AZ,F,1948,June,18,yes,no
AZ,F,1949,June,9,yes,no
AZ,F,1950,June,12,yes,no
AZ,F,1950,April,9,yes,no
AZ,F,1951,June,9,yes,no
AZ,F,1951,April,5,yes,no
AZ,F,1952,June,12,yes,no
AZ,F,1952,April,5,yes,no
AZ,F,1953,June,8,yes,no
AZ,F,1953,April,5,yes,no
AZ,F,1954,June,17,yes,no
AZ,F,1954,April,9,yes,no
AZ,F,1955,April,12,yes,no
AZ,F,1955,June,9,yes,no
AZ,F,1955,May,5,yes,no
AZ,F,1956,April,11,yes,no
AZ,F,1956,June,6,yes,no
AZ,F,1956,May,5,yes,no
AZ,F,1957,April,15,yes,no
AZ,F,1958,June,13,yes,no
AZ,F,1958,April,10,yes,no
AZ,F,1959,April,12,yes,no
AZ,F,1959,June,11,yes,no
AZ,F,1959,May,7,yes,no
AZ,F,1960,April,12,yes,no
AZ,F,1960,June,8,yes,no
AZ,F,1961,April,20,yes,no
AZ,F,1961,June,7,yes,no
AZ,F,1962,April,18,yes,no
AZ,F,1962,June,11,yes,no
AZ,F,1963,April,18,yes,no
AZ,F,1963,June,9,yes,no
AZ,F,1964,April,21,yes,no
AZ,F,1964,June,13,yes,no
AZ,F,1965,April,22,yes,no
AZ,F,1965,June,6,yes,no
AZ,F,1966,April,29,yes,no
AZ,F,1966,June,5,yes,no
AZ,F,1967,April,39,yes,no
AZ,F,1967,June,7,yes,no
AZ,F,1968,April,40,yes,no
AZ,F,1968,June,6,yes,no
AZ,F,1969,April,46,yes,no
AZ,F,1970,April,63,yes,no
AZ,F,1970,June,6,yes,no
AZ,F,1971,April,77,yes,no
AZ,F,1971,June,6,yes,no
AZ,F,1972,April,75,yes,no
AZ,F,1972,June,8,yes,no
AZ,F,1973,April,76,yes,no
AZ,F,1974,April,117,yes,no
AZ,F,1974,June,6,yes,no
AZ,F,1975,April,96,yes,no
AZ,F,1975,June,5,yes,no
AZ,F,1976,April,85,yes,no
AZ,F,1977,April,90,yes,no
AZ,F,1978,April,104,yes,no
AZ,F,1978,January,6,yes,no
AZ,F,1978,June,6,yes,no
AZ,F,1979,April,114,yes,no
AZ,F,1979,January,5,yes,no
AZ,F,1980,April,157,yes,no
AZ,F,1981,April,169,yes,no
AZ,F,1982,April,128,yes,no
AZ,F,1982,June,5,yes,no
AZ,F,1983,April,147,yes,no
AZ,F,1984,April,108,yes,no
AZ,F,1985,April,82,yes,no
AZ,F,1986,April,87,yes,no
AZ,F,1987,April,77,yes,no
AZ,F,1988,April,63,yes,no
AZ,F,1989,April,95,yes,no
AZ,F,1990,April,80,yes,no
AZ,F,1991,April,70,yes,no
AZ,F,1992,April,50,yes,no
AZ,F,1993,April,58,yes,no
AZ,F,1993,June,5,yes,no
AZ,F,1994,April,52,yes,no
AZ,F,1995,April,35,yes,no
AZ,F,1996,April,39,yes,no
AZ,F,1997,April,34,yes,no
AZ,F,1997,August,5,yes,no
AZ,F,1998,April,40,yes,no
AZ,F,1998,August,5,yes,no
AZ,F,1999,April,42,yes,no
AZ,F,2000,April,49,yes,no
AZ,F,2001,April,31,yes,no
AZ,F,2002,April,35,yes,no
AZ,F,2003,April,33,yes,no
AZ,F,2004,April,43,yes,no
AZ,F,2005,April,36,yes,no
AZ,F,2006,April,35,yes,no
AZ,F,2007,April,38,yes,no
AZ,F,2008,April,38,yes,no
AZ,F,2008,June,11,yes,no
AZ,F,2009,April,36,yes,no
AZ,F,2009,June,7,yes,no
AZ,F,2010,April,39,yes,no
AZ,F,2010,June,9,yes,no
AZ,F,2011,April,29,yes,no
AZ,F,2011,June,10,yes,no
AZ,F,2012,April,23,yes,no
AZ,F,2012,June,8,yes,no
AZ,F,2013,April,27,yes,no
AZ,F,2013,June,20,yes,no
AZ,F,2014,April,22,yes,no
AZ,F,2014,June,16,yes,no
AZ,F,2015,June,24,yes,no
AZ,F,2015,April,20,yes,no
AZ,F,2016,June,23,yes,no
AZ,F,2016,April,18,yes,no
AZ,F,2017,June,30,yes,no
AZ,F,2017,April,16,yes,no
AZ,F,2017,August,5,yes,no
AZ,F,2018,June,25,yes,no
AZ,F,2018,April,17,yes,no
AZ,F,2018,August,5,yes,no
AZ,F,2019,June,32,yes,no
AZ,F,2019,April,18,yes,no
CA,F,1910,May,19,yes,no
CA,F,1910,June,11,yes,no
CA,F,1911,June,22,yes,no
CA,F,1911,May,13,yes,no
CA,F,1912,June,31,yes,no
CA,F,1912,May,17,yes,no
CA,F,1913,June,46,yes,no
CA,F,1913,May,26,yes,no
CA,F,1914,June,55,yes,no
CA,F,1914,May,28,yes,no
CA,F,1915,June,105,yes,no
CA,F,1915,May,44,yes,no
CA,F,1916,June,173,yes,no
CA,F,1916,May,37,yes,no
CA,F,1917,June,169,yes,no
CA,F,1917,May,61,yes,no
CA,F,1918,June,198,yes,no
CA,F,1918,May,36,yes,no
CA,F,1919,June,200,yes,no
CA,F,1919,May,51,yes,no
CA,F,1920,June,289,yes,no
CA,F,1920,May,44,yes,no
CA,F,1921,June,338,yes,no
CA,F,1921,May,40,yes,no
CA,F,1922,June,345,yes,no
CA,F,1922,May,58,yes,no
CA,F,1923,June,330,yes,no
CA,F,1923,May,48,yes,no
CA,F,1924,June,356,yes,no
CA,F,1924,May,55,yes,no
CA,F,1925,June,369,yes,no
CA,F,1925,May,58,yes,no
CA,F,1926,June,334,yes,no
CA,F,1926,May,48,yes,no
CA,F,1927,June,268,yes,no
CA,F,1927,May,40,yes,no
CA,F,1928,June,225,yes,no
CA,F,1928,May,29,yes,no
CA,F,1929,June,267,yes,no
CA,F,1929,May,43,yes,no
CA,F,1930,June,226,yes,no
CA,F,1930,May,33,yes,no
CA,F,1931,June,218,yes,no
CA,F,1931,May,45,yes,no
CA,F,1932,June,211,yes,no
CA,F,1932,May,24,yes,no
CA,F,1933,June,146,yes,no
CA,F,1933,May,23,yes,no
CA,F,1934,June,167,yes,no
CA,F,1934,May,19,yes,no
CA,F,1935,June,133,yes,no
CA,F,1935,May,21,yes,no
CA,F,1936,June,135,yes,no
CA,F,1936,May,15,yes,no
CA,F,1937,June,141,yes,no
CA,F,1937,May,19,yes,no
CA,F,1938,June,123,yes,no
CA,F,1938,May,18,yes,no
CA,F,1939,June,117,yes,no
CA,F,1939,May,19,yes,no
CA,F,1940,June,111,yes,no
CA,F,1940,May,13,yes,no
CA,F,1940,April,9,yes,no
CA,F,1941,June,124,yes,no
CA,F,1941,May,14,yes,no
CA,F,1941,April,12,yes,no
CA,F,1942,June,108,yes,no
CA,F,1942,April,20,yes,no
CA,F,1942,May,16,yes,no
CA,F,1943,June,121,yes,no
CA,F,1943,April,29,yes,no
CA,F,1943,May,8,yes,no
CA,F,1944,June,109,yes,no
CA,F,1944,April,14,yes,no
CA,F,1944,May,7,yes,no
CA,F,1945,June,89,yes,no
CA,F,1945,April,31,yes,no
CA,F,1945,May,9,yes,no
CA,F,1946,June,134,yes,no
CA,F,1946,April,51,yes,no
CA,F,1946,May,10,yes,no
CA,F,1947,June,139,yes,no
CA,F,1947,April,66,yes,no
CA,F,1947,May,16,yes,no
CA,F,1948,June,155,yes,no
CA,F,1948,April,49,yes,no
CA,F,1948,May,30,yes,no
CA,F,1949,June,119,yes,no
CA,F,1949,April,62,yes,no
CA,F,1949,May,23,yes,no
CA,F,1950,June,109,yes,no
CA,F,1950,April,56,yes,no
CA,F,1950,May,17,yes,no
CA,F,1951,June,118,yes,no
CA,F,1951,April,58,yes,no
CA,F,1951,May,16,yes,no
CA,F,1952,June,121,yes,no
CA,F,1952,April,99,yes,no
CA,F,1952,May,19,yes,no
CA,F,1953,June,149,yes,no
CA,F,1953,April,135,yes,no
CA,F,1953,May,16,yes,no
CA,F,1954,April,150,yes,no
CA,F,1954,June,132,yes,no
CA,F,1954,May,18,yes,no
CA,F,1955,June,152,yes,no
CA,F,1955,April,147,yes,no
CA,F,1955,May,17,yes,no
CA,F,1956,April,156,yes,no
CA,F,1956,June,129,yes,no
CA,F,1956,May,24,yes,no
CA,F,1957,April,161,yes,no
CA,F,1957,June,130,yes,no
CA,F,1957,May,15,yes,no
CA,F,1958,April,171,yes,no
CA,F,1958,June,148,yes,no
CA,F,1958,May,19,yes,no
CA,F,1959,April,169,yes,no
CA,F,1959,June,122,yes,no
CA,F,1959,May,14,yes,no
CA,F,1960,April,228,yes,no
CA,F,1960,June,120,yes,no
CA,F,1960,May,13,yes,no
CA,F,1961,April,274,yes,no
CA,F,1961,June,109,yes,no
CA,F,1961,May,19,yes,no
CA,F,1962,April,231,yes,no
CA,F,1962,June,109,yes,no
CA,F,1962,May,12,yes,no
CA,F,1962,September,9,yes,no
CA,F,1963,April,303,yes,no
CA,F,1963,June,136,yes,no
CA,F,1963,May,9,yes,no
CA,F,1963,September,8,yes,no
CA,F,1964,April,349,yes,no
CA,F,1964,June,115,yes,no
CA,F,1964,May,17,yes,no
CA,F,1964,September,6,yes,no
CA,F,1965,April,330,yes,no
CA,F,1965,June,95,yes,no
CA,F,1965,May,15,yes,no
CA,F,1965,September,6,yes,no
CA,F,1966,April,379,yes,no
CA,F,1966,June,55,yes,no
CA,F,1966,May,5,yes,no
CA,F,1967,April,534,yes,no
CA,F,1967,June,69,yes,no
CA,F,1967,May,14,yes,no
CA,F,1968,April,445,yes,no
CA,F,1968,June,54,yes,no
CA,F,1968,May,12,yes,no
CA,F,1969,April,470,yes,no
CA,F,1969,June,44,yes,no
CA,F,1969,May,16,yes,no
CA,F,1970,April,557,yes,no
CA,F,1970,June,41,yes,no
CA,F,1970,May,7,yes,no
CA,F,1971,April,584,yes,no
CA,F,1971,June,60,yes,no
CA,F,1971,May,17,yes,no
CA,F,1971,September,5,yes,no
CA,F,1972,April,599,yes,no
CA,F,1972,June,49,yes,no
CA,F,1972,May,14,yes,no
CA,F,1972,August,5,yes,no
CA,F,1973,April,644,yes,no
CA,F,1973,June,28,yes,no
CA,F,1973,May,14,yes,no
CA,F,1973,September,5,yes,no
CA,F,1974,April,759,yes,no
CA,F,1974,June,42,yes,no
CA,F,1974,May,10,yes,no
CA,F,1974,September,7,yes,no
CA,F,1975,April,714,yes,no
CA,F,1975,June,32,yes,no
CA,F,1975,May,17,yes,no
CA,F,1975,January,11,yes,no
CA,F,1975,September,9,yes,no
CA,F,1976,April,638,yes,no
CA,F,1976,June,32,yes,no
CA,F,1976,January,20,yes,no
CA,F,1976,May,10,yes,no
CA,F,1976,December,6,yes,no
CA,F,1977,April,700,yes,no
CA,F,1977,June,25,yes,no
CA,F,1977,January,20,yes,no
CA,F,1977,May,16,yes,no
CA,F,1977,August,7,yes,no
CA,F,1977,September,6,yes,no
CA,F,1977,October,5,yes,no
CA,F,1978,April,760,yes,no
CA,F,1978,June,33,yes,no
CA,F,1978,May,22,yes,no
CA,F,1978,January,17,yes,no
CA,F,1978,September,6,yes,no
CA,F,1979,April,832,yes,no
CA,F,1979,June,29,yes,no
CA,F,1979,May,24,yes,no
CA,F,1979,January,22,yes,no
CA,F,1979,August,7,yes,no
CA,F,1979,September,6,yes,no
CA,F,1980,April,846,yes,no
CA,F,1980,May,32,yes,no
CA,F,1980,June,24,yes,no
CA,F,1980,January,12,yes,no
CA,F,1980,September,5,yes,no
CA,F,1981,April,857,yes,no
CA,F,1981,May,42,yes,no
CA,F,1981,June,27,yes,no
CA,F,1981,January,13,yes,no
CA,F,1981,September,6,yes,no
CA,F,1982,April,816,yes,no
CA,F,1982,May,42,yes,no
CA,F,1982,June,32,yes,no
CA,F,1982,September,7,yes,no
CA,F,1982,January,5,yes,no
CA,F,1983,April,699,yes,no
CA,F,1983,May,39,yes,no
CA,F,1983,June,18,yes,no
CA,F,1983,January,7,yes,no
CA,F,1983,September,7,yes,no
CA,F,1983,August,6,yes,no
CA,F,1984,April,614,yes,no
CA,F,1984,May,41,yes,no
